"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"happy",67.5471676521424,-8.59269005565248,-5.46776158511413,-0.636876086222032,-8.28619737541638,-5.56646955314602,-7.24292379113914,-0.0438282493928838,-1.07810443270384,-3.32571258427179,-0.401190953330963,1.40684271639826,27.2062506476913,-2.71954963878501,-4.44521266223727,2.90529931625817,-3.46366783498406,-3.42019932026088,-7.93900086767343,-3.82647289332016,0.333632028741724,-6.97435885006724,-2.93546774437745,-3.44358016741848,58.2070063776063,-8.02389547610611,-7.06053119208795,-0.774199806433055,-5.5491897774882,-5.1873223097376,-7.22208046757522,-4.80450196797837,3.0295112971456,-3.256011606473,-1.7473595236695,2.87385522687927,26.4425920306263,-3.56897586268797,-7.06053119208794,0.180729321147098,-5.54918977748819,-4.72221214440827,-7.2220804675752,-4.51599150241891,3.02951129714564,-3.05488836516364,-1.74735952366948,3.02394077682577
"happy",70.5009947771606,-8.30079203287833,-4.06873252147228,-1.49702013834344,-9.21659704073388,-4.69823983765689,-6.54058845949551,-1.91539438623907,-1.10317751033426,-4.02828413445362,-2.19646706645241,-0.0724227996847301,30.5287565566012,-2.03245672829268,-2.82930185294087,2.54957625705184,-4.39154464288226,-2.52579051690323,-6.73073405616552,-5.40395377859446,0.760706175950737,-5.85560338135604,-1.79913491815617,-1.92941395335481,61.5236826045923,-7.40120130967364,-5.44462651163762,-1.01616564707947,-6.91740980109121,-5.24229666775743,-6.03044189897031,-6.45568647231235,2.15637552276212,-3.39801298065911,-3.19794421948321,0.271506277346134,29.7592682576124,-2.9462816962555,-5.44462651163761,-0.0612365194993187,-6.9174098010912,-4.7771865024281,-6.03044189897029,-6.16717600675289,2.15637552276215,-3.19688973934976,-3.19794421948319,0.421591827292637
"happy",86.9732972967221,-10.7920026518537,-9.04020528348249,-3.19421586940853,-10.66362317039,-6.39848979616133,-7.02949212444442,-2.11968922214457,2.0975055623204,-1.84842358394438,0.718350404348978,3.15203399528537,46.64718447369,-3.97343007694175,-7.3539424440116,1.46558342136684,-5.98670569710133,-4.6083166643803,-6.24000913446342,-9.13062915903832,0.686978276396421,-8.82000623727318,-4.87324456862074,-1.99322121794864,77.2130615955488,-9.65459140755633,-10.4676298738445,-2.26196960921975,-7.49196996898424,-7.18258780194515,-4.51872947799839,-8.71987118174249,3.66575767244914,-0.761155794414694,-0.803797274949232,7.43816697793628,45.4486472485689,-5.19967179413819,-10.4676298738445,-1.30704048163959,-7.49196996898423,-6.71747763661582,-4.51872947799838,-8.43136071618303,3.66575767244918,-0.560032553105342,-0.803797274949215,7.58825252788278
"happy",78.596468784823,-9.75254186094436,-6.79089445286116,-1.93446584809099,-8.19549266593319,-6.80028516566465,-6.4309420816503,-0.809286702307295,2.50730523016157,-1.28076653076014,0.457399179738138,3.69089463440383,37.9889071287287,-3.7446419987369,-5.46861612977141,2.37511904979749,-2.83433730640519,-4.19268573173266,-6.21802548292181,-8.20383379939216,0.70905945526668,-7.25423893817924,-6.01846456866771,-0.995864421889458,69.011696264127,-8.99986646297676,-7.90428287955453,-1.20546539093319,-4.52542658911826,-6.71234375459472,-5.09890681192487,-7.52711120173904,3.9300020246282,1.31897988927433,-0.790370737020683,6.9360825405028,37.2472819171471,-4.54494684955862,-7.90428287955452,-0.250536263353034,-4.52542658911825,-6.24723358926538,-5.09890681192485,-7.23860073617958,3.93000202462824,1.52010313058368,-0.790370737020666,7.08616809044931
"happy",85.6594963834053,-12.0323673641338,-7.43082905131947,-4.3496661600165,-9.84790913520512,-5.62968102018049,-5.76885150241024,-1.00434968088169,2.41445188510262,0.14061786616224,0.941249433375099,3.73650067743699,45.5697123899561,-5.53123178722758,-5.29560697124711,0.0867061330572023,-5.38463346297682,-4.30865861315328,-5.81333152469487,-8.63666120307108,-0.929653930673643,-7.38185824329028,-6.45259878731812,1.45619055774776,76.4426059492231,-11.1490866726414,-8.09290553954632,-3.24166317062696,-6.89981110320615,-6.61247651140081,-4.15315437083064,-7.14845366374551,3.01808429744851,2.55082430588811,-0.066883778300377,8.40746653949484,44.6781916022431,-6.69416705922322,-8.09290553954632,-2.28673404304681,-6.89981110320614,-6.14736634607147,-4.15315437083063,-6.85994319818605,3.01808429744854,2.75194754719746,-0.06688377830036,8.55755208944135
"happy",79.0800506700673,-10.9124429833023,-5.24492746870359,-1.12674745801828,-8.80387900829462,-5.7166225990076,-7.28588936742285,-1.39735829026811,1.7345181227607,-1.34676953256494,0.158071598168037,1.7683931760877,38.6294915479481,-4.85550905961666,-4.66380871651798,2.72316135965786,-3.50539692635844,-3.41733578913952,-5.31608277611405,-8.21464587265706,-0.0264053380465521,-7.24180073166381,-5.05084859317963,-0.679994816778904,69.652221050429,-10.2159915759967,-7.17964798255151,-0.613179514127774,-5.14107860408284,-6.35667035484749,-4.47821118618519,-7.89919838979028,2.87378257641277,0.634574158736586,-0.628145428333549,6.42457630485811,37.8878067034491,-5.7610719625786,-7.17964798255151,0.341749613452378,-5.14107860408283,-5.89156018951816,-4.47821118618517,-7.61068792423082,2.87378257641281,0.835697400045938,-0.628145428333533,6.57466185480461
"sad",55.4596831847696,-5.79906441079954,-0.376014312078439,0.569588687101285,-5.06827371059252,-2.96361381561033,-4.85681972236749,-1.07910458988127,-1.00724685153424,-2.42569069233669,-2.72180820998258,-0.813037262804199,15.1891855804509,-0.724579095725488,0.188185886178722,3.48267936022923,-0.790667208166648,0.329817604866668,-3.47542961245408,-2.34191267529439,0.627589607532071,-2.72397550617347,-2.12768726253804,0.731369936219385,46.7126961565684,-5.553935108311,-1.38819911222383,0.735261028383712,-3.03842303546239,-2.38459055835462,-4.19496657744895,-4.05668411831348,0.589664917245632,-1.33509390528548,-2.82454195367367,-0.502877545150701,14.9482818095885,-1.09901549489286,-1.38819911222382,1.69019015596386,-3.03842303546238,-1.91948039302529,-4.19496657744893,-3.76817365275402,0.589664917245669,-1.13397066397613,-2.82454195367366,-0.352791995204198
"sad",60.985694288355,-6.55466299005447,-1.82677697484626,-0.918754750755365,-5.29274511923499,-3.61173340789165,-5.38375480224307,0.0808023509734698,1.6697220049714,-2.16460249071364,-2.74359270202097,0.261287798722029,20.8083052938702,-0.90645236487579,-0.511334968919207,1.98004201730411,-0.990222852738904,-0.214702740404093,-5.82772141331227,-3.89068367437703,2.28471793534611,-1.36029191276492,-2.81808185173334,0.898125274679857,52.1971660380257,-5.8760624784666,-2.15971067052221,-0.84752701575502,-3.36726878816055,-2.35651457405951,-5.13544465635813,-4.50533133600887,3.12390808180992,1.49150736277425,-2.41439250203794,-0.590957813059406,20.4327516910458,-1.42114286504846,-2.1597106705222,0.107402111825132,-3.36726878816054,-1.89140440873018,-5.13544465635812,-4.21682087044941,3.12390808180995,1.6926306040836,-2.41439250203792,-0.440872263112904
"sad",58.6948857750258,-4.60010896318617,-0.357782360395333,-1.05926732955585,-6.37224417760102,-4.00753841942234,-5.07545405907561,-0.21413172626655,-0.534818621943548,-2.74590544266664,-2.56501025026816,-1.41284331121475,18.3268768611688,0.566484539130516,1.05123595006342,2.74544012024698,-1.33280432807354,-0.942184673514673,-5.46052406737055,-2.93570615187241,0.218661460612086,-3.25128553711313,-0.341165157721638,1.12094256173146,49.8339817750783,-4.31667448243772,-0.684405828358678,-0.429122310899064,-4.16439784717976,-3.5534100211111,-5.64109713702677,-3.79829075886805,1.86702536929125,-1.44378382214412,-1.79359539467687,0.00546776397581073,18.0695674280984,0.138245130980418,-0.684405828358673,0.525806816681088,-4.16439784717975,-3.08829985578177,-5.64109713702676,-3.50978029330859,1.86702536929128,-1.24266058083477,-1.79359539467686,0.155553313922314
"sad",57.1521724609621,-5.41873718145873,-0.0385523134916268,-2.23430621407556,-4.46098967672661,-3.50859341664904,-5.01580146997446,0.0935096947297508,-0.962573504845207,-2.8547861231086,-1.08704891683366,-0.708878662926665,17.0231417589353,-0.0227709964818499,1.53296922857044,0.817640880199296,-0.330230600645813,-0.770625485761627,-4.92982249823022,-1.54179259601842,1.06778243128596,-4.11865877780998,-1.01984855081962,0.110319222509262,48.5443414308344,-5.00808070604108,0.0573579652855895,-2.04401347263012,-2.91279451339151,-2.70529512572651,-5.32106691882376,-3.29491747565873,2.13857407847878,-2.55201865878879,-1.8674220494893,0.677869147500149,16.7799270838544,-0.553161092622946,0.057357965285595,-1.08908434504997,-2.91279451339151,-2.24018496039718,-5.32106691882375,-3.00640701009926,2.13857407847881,-2.35089541747944,-1.86742204948928,0.827954697446652
"sad",68.0939874531076,-6.24148587801937,-3.26497191149624,0.816845469068652,-7.38490559683208,-5.5007608229191,-6.16813895587045,-0.7853064344101,-0.836514157487063,-3.64182651249294,-2.61116653017895,-1.8616749608506,28.0320729458105,-0.668303169082892,-2.10286443473842,4.91586647738342,-1.8036603211117,-1.90831568884041,-5.78245613709821,-4.58611419454753,0.136016422462162,-4.79059985442457,-0.812925172288783,0.647489744722286,59.338920195767,-5.5522359587155,-4.14035984803676,1.4159002132549,-4.36636234235235,-5.17216941686508,-6.16603168824763,-5.61788383443325,1.86757128697485,-2.20475845753724,-2.39697094869234,0.14821441011539,27.5745058487871,-1.09731634529737,-4.14035984803675,2.37082934083505,-4.36636234235234,-4.70705925153575,-6.16603168824762,-5.32937336887379,1.86757128697489,-2.00363521622789,-2.39697094869232,0.298299960061893
"sad",66.7460282618059,-7.0697797124323,-4.78526968948047,-0.512522607957924,-7.24602834900802,-6.51312196074987,-6.31861174807521,1.58674079077101,1.46274136557902,-3.61525015589686,-3.03551313517834,-1.43452148718386,26.5249550262215,-1.18073296194501,-3.24696150324524,3.92930582018193,-1.46925172172294,-3.54025564825162,-9.36289200593708,-5.20622622158074,2.26429938954009,-3.21347969883809,-0.437531624408526,-0.512372949631786,57.6510789940333,-6.25299719975147,-5.52753972213017,-0.0207114295431649,-4.3251032024985,-5.84141776398776,-8.2254348462672,-5.07608406603342,5.33532337176732,-0.201976014763525,-1.85022026401185,-1.58628796857622,25.8866646470533,-1.79807758633333,-5.52753972213016,0.934217698036987,-4.3251032024985,-5.37630759865843,-8.22543484626719,-4.78757360047396,5.33532337176736,-0.00085277345417277,-1.85022026401183,-1.43620241862972
"sad",58.4050530904782,-6.52800025344517,0.645860360560553,-0.353174490679668,-4.86781558949619,-4.01363226557329,-5.56468505296881,0.626376207002814,0.0648278710319327,-2.97048285321984,-2.58135103657317,-0.89496001635938,18.1458894325726,-1.33918807585234,1.65299498978032,3.04694367167487,0.0224660469401763,-0.641037954394472,-5.88198356531429,-2.31185622618563,1.18009722474452,-3.23216167801921,-0.675840753658042,1.08134065858193,49.8082225500048,-6.16008579790059,0.148105383572949,0.162089311774347,-2.72011719163932,-2.9907413235739,-6.1013061892443,-3.50005404015533,2.97485420346292,-1.01738597585009,-1.60441950914438,-0.0649960900881528,18.0438082030248,-1.70516618448246,0.148105383572955,1.1170184393545,-2.72011719163932,-2.52563115824456,-6.10130618924429,-3.21154357459587,2.97485420346295,-0.816262734540733,-1.60441950914436,0.0850894598583501
"sad",60.428588194224,-6.49130700918428,0.49202016159228,-0.0201271454985502,-5.62705513413058,-3.87613571368684,-6.70047135319239,-0.381397967083528,-0.810411431093607,-2.81724452101865,-2.58442057214785,-1.61950700723144,19.9818095824354,-1.41006642779218,1.31413143733092,3.80029918009001,-0.0508284033177271,0.822329581397894,-5.78615646980528,-2.89307101694176,-0.280683873949885,-3.90908561363687,-0.40693811592523,-1.30526369316295,51.6349238801282,-6.15797826705652,-0.268588300976279,0.959435957747181,-3.16932236641812,-2.31632432818216,-6.87250060297943,-4.94565185493372,1.03594861881336,-2.45296552412966,-1.18313598633148,-0.475346479028092,19.8705095331482,-1.70305865363838,-0.268588300976273,1.91436508532733,-3.16932236641811,-1.85121416285283,-6.87250060297942,-4.65714138937426,1.0359486188134,-2.25184228282031,-1.18313598633146,-0.325260929081589
"angry",72.4629391170681,-6.8971410791619,-4.20863194656866,-1.3775387654551,-8.22734017189681,-4.31842636719655,-4.76328687540716,0.506322170684795,0.769881591176087,-0.857150198538664,-2.91735730461545,-0.0832448391728415,32.6316017533064,-0.687293196690354,-2.32923401778246,2.20081228203172,-3.59470353258629,-2.23734795924576,-6.98262077752728,-4.14317280270424,-0.125555779419153,-1.2835991818681,-1.39331213902707,2.26470180073209,63.7000515946064,-5.87139895884095,-4.59906839201419,-1.08099244834963,-6.03067039729549,-4.18127436957207,-5.97714836518761,-3.15491638681909,2.27905139310864,2.10839697909749,-1.37839158992455,0.846041007157698,31.9356372476265,-1.41647934542281,-4.59906839201419,-0.126063320769474,-6.03067039729549,-3.71616420424273,-5.9771483651876,-2.86640592125962,2.27905139310868,2.30952022040684,-1.37839158992453,0.996126557104201
"angry",74.5000822386666,-7.40970874470613,-6.35862514581283,-0.00903653748377389,-8.35195678308012,-2.45778148090835,-5.28086126830517,-1.53883864069777,-0.012600321443919,-1.91276333395297,-4.21225551573694,-0.978241964346662,34.690366379726,-0.993899276658867,-4.91747655082026,2.68524126938902,-4.71548916299299,-0.377643670036797,-5.43778051127369,-4.87782569852543,0.295893631308161,-1.0257336211878,-2.06157753829562,0.308907379478753,65.5525787814315,-6.25784785073509,-7.24892211494587,-0.298126282848446,-6.47363500425686,-2.65129061007155,-4.26474163461872,-4.74402072095738,1.00773992950104,0.846804010626082,-2.48698859094925,-2.02753854713788,33.7881644344515,-1.80292823731695,-7.24892211494587,0.656802844731706,-6.47363500425685,-2.18618044474222,-4.26474163461871,-4.45551025539792,1.00773992950108,1.04792725193543,-2.48698859094923,-1.87745299719138
"angry",70.2562606234265,-5.33539716744127,-4.47491626724751,-1.71501126292776,-5.15566087476054,-3.87184361318386,-5.53678249008252,-0.0488947403941158,0.620901085461511,-3.18212486688062,-3.4404976667043,-2.88631150749862,30.1864546109972,0.919263184707694,-2.72538151982891,1.00471092110663,-1.03810228435676,-0.777109997926972,-6.19359209501677,-3.81162988583832,1.63513933283937,-2.53789844875497,1.97057402736638,1.01821894978651,61.2548217554097,-4.21384308108086,-4.47696724555139,-2.18319250544949,-3.36219560745817,-2.64287243856767,-5.51422323687436,-4.46247518627958,3.60492826306452,-1.01411367392715,-1.13229024798418,-0.704064385574324,29.4904074084298,0.241076532337281,-4.47696724555139,-1.22826337786934,-3.36219560745817,-2.17776227323834,-5.51422323687435,-4.17396472072012,3.60492826306455,-0.812990432617802,-1.13229024798417,-0.553978835627821
"angry",73.3708876639841,-6.72857388688559,-4.71001387037212,-0.976407337365231,-7.38784700976541,-3.25736683881328,-7.09813986041933,1.73953061914231,-1.00265893870963,-2.05707447182228,-3.63632614852161,-1.87914933343331,33.3427306847159,-0.124659442408467,-3.33479238876251,2.61620748080581,-3.30347968552569,-0.230544817316931,-8.84858495837507,-1.95259090354071,0.350588430312185,-1.8532812436109,0.345346414753763,-0.331472888392029,64.3394203562919,-5.31293340001784,-5.57844333399982,-0.669197425964098,-6.0303111403535,-2.04075492390495,-8.1339541739999,-2.8038279390704,2.59475920667004,-1.07922131445523,-1.27937141668569,-2.45739717089724,32.5750060093119,-0.8580137865997,-5.57844333399981,0.285731701616054,-6.0303111403535,-1.57564475857562,-8.13395417399988,-2.51531747351094,2.59475920667007,-0.878098073145877,-1.27937141668567,-2.30731162095073
"angry",80.8529645288103,-7.35981564788547,-8.10975810010962,-1.46301804270915,-8.28217837853153,-3.73231648061128,-6.9333864787086,0.176259803903596,1.77991419880121,-2.3824386969532,-3.86526263764363,-0.866643952344703,40.7393257394454,-0.789644471185289,-6.06247489120909,1.79511116628888,-4.57669609424875,-1.09356293821238,-8.36533896745819,-6.8815905559692,1.18087509532221,-1.80228451079482,-1.65535365614619,0.641033312044642,71.466403851821,-6.1577765817237,-8.57671438788739,-1.60230900762837,-6.733321575397,-3.20509580044819,-6.23309172078534,-6.26852677239824,3.53844333235504,1.95152531279601,-2.19413638248082,-0.890902278013892,39.7019895048411,-1.70285696830556,-8.57671438788738,-0.647379880048221,-6.73332157539699,-2.73998563511886,-6.23309172078533,-5.98001630683878,3.53844333235507,2.15264855410537,-2.19413638248081,-0.74081672806739
"angry",83.0340903659777,-7.12152961197165,-9.91349793953149,-3.68441691129402,-6.73034545386848,-5.04448816708749,-7.55949351292366,-1.99420484465207,2.88572264186348,-0.919806216057463,-3.37523877859373,0.550488700278121,42.4741786411589,-0.516454494976916,-6.95804238617028,-1.13751623417086,-3.78166564572927,-1.48673150386246,-6.85744697426398,-10.1345202985386,0.535845067140601,-1.54183223605582,-4.31012322452511,-2.94078090239834,73.0727544772008,-6.11374766521249,-9.41838034434766,-4.6723811890301,-5.78055943021615,-3.63699626061072,-4.82008080606906,-9.04367817086276,1.90693345088338,3.75654571625089,-1.02312118681386,-0.0440985106480674,41.3083401302208,-1.65882805179436,-9.41838034434766,-3.71745206144995,-5.78055943021614,-3.17188609528139,-4.82008080606905,-8.7551677053033,1.90693345088342,3.95766895756024,-1.02312118681384,0.105987039298435
